8.580800000000000000e+08 -8.849269999999999925e+01
8.581000000000000000e+08 -9.003589999999999804e+01
8.581200000000000000e+08 -8.967170000000000130e+01
8.581400000000000000e+08 -9.639979999999999905e+01
8.581600000000000000e+08 -9.585320000000000107e+01
8.581800000000000000e+08 -9.587199999999999989e+01
8.582000000000000000e+08 -9.911450000000000671e+01
8.582200000000000000e+08 -9.374070000000000391e+01
8.582400000000000000e+08 -9.450459999999999638e+01
8.582600000000000000e+08 -9.198739999999999384e+01
8.582800000000000000e+08 -8.893919999999999959e+01
8.583000000000000000e+08 -8.783780000000000143e+01
8.583200000000000000e+08 -8.789589999999999748e+01
8.583400000000000000e+08 -8.830259999999999820e+01
8.583600000000000000e+08 -8.965479999999999450e+01
8.583800000000000000e+08 -9.639719999999999800e+01
8.584000000000000000e+08 -9.497220000000000084e+01
8.584200000000000000e+08 -9.514360000000000639e+01
8.584400000000000000e+08 -9.896710000000000207e+01
8.584600000000000000e+08 -1.008750000000000000e+02
8.584800000000000000e+08 -9.357989999999999498e+01
8.585000000000000000e+08 -9.091150000000000375e+01
8.585200000000000000e+08 -8.487479999999999336e+01
8.585400000000000000e+08 -8.429319999999999879e+01
8.585600000000000000e+08 -8.478579999999999472e+01
8.585800000000000000e+08 -8.478929999999999723e+01
8.586000000000000000e+08 -9.005490000000000350e+01
8.586200000000000000e+08 -9.009189999999999543e+01
8.586400000000000000e+08 -9.108679999999999666e+01
8.586600000000000000e+08 -8.530320000000000391e+01
8.586800000000000000e+08 -8.509439999999999316e+01
8.587000000000000000e+08 -8.664249999999999829e+01
8.587200000000000000e+08 -8.970289999999999964e+01
8.587400000000000000e+08 -9.019240000000000634e+01
8.587600000000000000e+08 -9.173019999999999641e+01
8.587800000000000000e+08 -8.964600000000000080e+01
8.588000000000000000e+08 -8.988190000000000168e+01
8.588200000000000000e+08 -9.271800000000000352e+01
8.588400000000000000e+08 -9.560309999999999775e+01
8.588600000000000000e+08 -9.254749999999999943e+01
8.588800000000000000e+08 -9.267100000000000648e+01
8.589000000000000000e+08 -9.071139999999999759e+01
8.589200000000000000e+08 -8.787520000000000664e+01
8.589400000000000000e+08 -8.846949999999999648e+01
8.589600000000000000e+08 -8.929630000000000223e+01
8.589800000000000000e+08 -8.605800000000000693e+01
8.590000000000000000e+08 -8.608799999999999386e+01
8.590200000000000000e+08 -9.053130000000000166e+01
8.590400000000000000e+08 -8.751789999999999736e+01
8.590600000000000000e+08 -8.751430000000000575e+01
8.590800000000000000e+08 -9.003069999999999595e+01
8.591000000000000000e+08 -9.205549999999999500e+01
8.591200000000000000e+08 -9.153889999999999816e+01
8.591400000000000000e+08 -9.316419999999999391e+01
8.591600000000000000e+08 -9.515800000000000125e+01
8.591800000000000000e+08 -9.498560000000000514e+01
8.592000000000000000e+08 -9.787279999999999802e+01
8.592200000000000000e+08 -9.572700000000000387e+01
8.592400000000000000e+08 -9.063809999999999434e+01
8.592600000000000000e+08 -8.637739999999999441e+01
8.592800000000000000e+08 -8.498199999999999932e+01
8.593000000000000000e+08 -8.642419999999999902e+01
8.593200000000000000e+08 -9.230339999999999634e+01
8.593400000000000000e+08 -9.826319999999999766e+01
8.593600000000000000e+08 -9.576730000000000587e+01
8.593800000000000000e+08 -9.561769999999999925e+01
8.594000000000000000e+08 -9.291469999999999629e+01
8.594200000000000000e+08 -8.766639999999999588e+01
